vcf_file n_missing pi theta tajimad n_sites
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar.vcf.gz NA 0.0298927070707071 374.127633806986 -0.685849735896514 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_35_invar.vcf.gz NA 0.0394570909090909 368.140046482249 0.244969273123899 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_36_invar.vcf.gz NA 0.0370814545454545 399.23687097524 -0.242947292057947 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_37_invar.vcf.gz NA 0.0245962626262626 326.999527121956 -0.845349714598143 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_38_invar.vcf.gz NA 0.035658404040404 364.470234896119 -0.0738260683117154 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_39_invar.vcf.gz NA 0.0521159595959596 455.249784658269 0.49417988470625 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_4_invar.vcf.gz NA 0.0339025252525253 387.841140260417 -0.429502944900499 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_40_invar.vcf.gz NA 0.032133898989899 392.669839715851 -0.619896432166004 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_41_invar.vcf.gz NA 0.0304548282828283 277.360496720099 0.334233286642418 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_42_invar.vcf.gz NA 0.0328357373737374 344.962289096168 -0.164217043416491 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_43_invar.vcf.gz NA 0.0342842828282828 345.928028987255 -0.0304266066617679 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_44_invar.vcf.gz NA 0.0297263434343434 291.8465950864 0.0632951889030145 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_45_invar.vcf.gz NA 0.0464431919191919 347.666360791211 1.14581025043733 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_46_invar.vcf.gz NA 0.0573922828282828 615.562606578661 -0.230998805343635 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_47_invar.vcf.gz NA 0.0274730303030303 308.457321213091 -0.372926303060209 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_48_invar.vcf.gz NA 0.0279327474747475 365.822270743641 -0.806728692346663 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_49_invar.vcf.gz NA 0.0618610909090909 463.941443678049 1.13799338120781 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_5_invar.vcf.gz NA 0.0583293737373737 591.998553236145 -0.0502101071634724 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_50_invar.vcf.gz NA 0.0720615353535353 450.227937224618 2.04989066405382 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_51_invar.vcf.gz NA 0.0356739393939394 395.953355345546 -0.337965941846398 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_52_invar.vcf.gz NA 0.0369949494949495 363.69764298325 0.0586503491199918 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_53_invar.vcf.gz NA 0.0436521212121212 387.6479922822 0.430221211327331 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_54_invar.vcf.gz NA 0.0300122828282828 377.024853480246 -0.695988780752751 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_55_invar.vcf.gz NA 0.0329862222222222 513.194178123471 -1.21961577511029 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_56_invar.vcf.gz NA 0.0187915555555556 414.49556125441 -1.86558569847371 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_57_invar.vcf.gz NA 0.0412005858585859 433.230915141492 -0.167215808221494 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_58_invar.vcf.gz NA 0.0567901212121212 488.471236911651 0.555110531794248 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_59_invar.vcf.gz NA 0.0357414545454545 381.080961022811 -0.211913675189155 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_6_invar.vcf.gz NA 0.0313808484848485 403.872422452457 -0.761025673614465 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_60_invar.vcf.gz NA 0.0216709090909091 277.746792676534 -0.749326742922322 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_61_invar.vcf.gz NA 0.032254404040404 354.040244072383 -0.303517166746884 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_62_invar.vcf.gz NA 0.0247904646464646 332.214522533824 -0.865717837464685 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_63_invar.vcf.gz NA 0.0755796161616162 553.368957592677 1.2490141536961 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_64_invar.vcf.gz NA 0.0138637575757576 231.391277904373 -1.36605775291818 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_65_invar.vcf.gz NA 0.0529695151515151 464.714035590919 0.477310380249079 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_66_invar.vcf.gz NA 0.0417565858585859 413.336673385106 0.0349191800787393 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_67_invar.vcf.gz NA 0.0244178383838384 375.865965610942 -1.1954834435709 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_68_invar.vcf.gz NA 0.0476232323232323 381.080961022811 0.852003752190953 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_69_invar.vcf.gz NA 0.0407035151515152 406.576494147499 0.00384985271726353 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_7_invar.vcf.gz NA 0.0173952727272727 299.186218258659 -1.42753237715935 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_70_invar.vcf.gz NA 0.018981696969697 239.889788945936 -0.711418946245694 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_71_invar.vcf.gz NA 0.0366162626262626 336.656926032823 0.298984028180372 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_72_invar.vcf.gz NA 0.029918 337.236369967475 -0.384967665110237 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_73_invar.vcf.gz NA 0.0559011717171717 459.112744222616 0.742732652435006 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_74_invar.vcf.gz NA 0.0363676565656566 330.669338708085 0.340507754098771 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_75_invar.vcf.gz NA 0.0554929898989899 464.327739634484 0.666059200180498 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_76_invar.vcf.gz NA 0.0346797777777778 417.006484971236 -0.574601112907725 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_77_invar.vcf.gz NA 0.0705464646464646 545.643038463984 1.00007301058728 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_78_invar.vcf.gz NA 0.0342065252525253 390.738359933678 -0.425077538683796 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_79_invar.vcf.gz NA 0.0458601212121212 422.028332404887 0.295763962883448 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_8_invar.vcf.gz NA 0.0712768282828283 523.237872990772 1.23668375826934 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_80_invar.vcf.gz NA 0.0301846262626263 314.444908537829 -0.136659488045168 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_81_invar.vcf.gz NA 0.0405753333333333 399.816314909893 0.0506748157608877 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_82_invar.vcf.gz NA 0.033020404040404 441.729426183055 -0.861747372842618 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_83_invar.vcf.gz NA 0.0385508080808081 564.957836285718 -1.08455691299665 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_84_invar.vcf.gz NA 0.0293764646464646 343.223957292212 -0.491607852644914 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_85_invar.vcf.gz NA 0.0350431111111111 491.561604563129 -0.980124374638672 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_86_invar.vcf.gz NA 0.0376718787878788 381.467256979245 -0.0424757420707192 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_87_invar.vcf.gz NA 0.0396967676767677 521.306393208599 -0.814310282123073 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_88_invar.vcf.gz NA 0.0365149292929293 395.567059389111 -0.262411362678921 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_89_invar.vcf.gz NA 0.0241993535353535 381.467256979245 -1.24761258841219 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_9_invar.vcf.gz NA 0.0216378181818182 296.288998585399 -0.919785045687551 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_90_invar.vcf.gz NA 0.0439194343434343 452.738860941444 -0.102116633871923 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_91_invar.vcf.gz NA 0.0328880202020202 313.672316624959 0.165367646547386 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_92_invar.vcf.gz NA 0.041608505050505 399.816314909893 0.138860134860325 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar.vcf.gz NA 0.0411157777777778 427.050179838537 -0.127012812154377 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar.vcf.gz NA 0.0199999595959596 294.74381475966 -1.09622194825777 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_95_invar.vcf.gz NA 0.0448442222222222 382.819292826767 0.584937512963373 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_96_invar.vcf.gz NA 0.0346569292929293 358.675795549599 -0.115161242771421 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_97_invar.vcf.gz NA 0.0380490101010101 371.230414133726 0.0851086192045448 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_98_invar.vcf.gz NA 0.0349614141414141 453.318304876096 -0.780862547613438 10000
../01_simulating-test-data/data/simulated_invar/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_99_invar.vcf.gz NA 0.0272581616161616 421.255740492017 -1.20452503441547 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.01.vcf.gz 100 0.0186400834843741 350.563580464471 -1.62866272288597 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_1_invar_missing_genos=0.01.vcf.gz 100 0.0277884745355421 293.005482955704 -0.282496274137121 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.01.vcf.gz 100 0.0289248728989765 317.728424167523 -0.313496897831043 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_11_invar_missing_genos=0.01.vcf.gz 100 0.0507147714771477 411.405193602933 0.722818781253021 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_12_invar_missing_genos=0.01.vcf.gz 100 0.027424577116426 342.451365379343 -0.636442590094795 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_13_invar_missing_genos=0.01.vcf.gz 100 0.0287512067541678 336.85007401104 -0.48944890388399 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_14_invar_missing_genos=0.01.vcf.gz 100 0.0245077032955821 315.603796407133 -0.793131147296664 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_15_invar_missing_genos=0.01.vcf.gz 100 0.0610590413029437 443.854053943446 1.01767416051067 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_16_invar_missing_genos=0.01.vcf.gz 100 0.095886635906389 720.441958750676 1.08997312282943 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_17_invar_missing_genos=0.01.vcf.gz 100 0.0411136770326543 469.542735046352 -0.418739876432042 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_18_invar_missing_genos=0.01.vcf.gz 100 0.0293468281621592 335.111742207084 -0.546897528019037 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_19_invar_missing_genos=0.01.vcf.gz 100 0.0666076269654799 513.773622058123 0.869814854442215 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.01.vcf.gz 100 0.0385141804899401 363.311347026815 0.00217579093104453 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.01.vcf.gz 100 0.0243785610397235 298.413626345789 -0.819636901213761 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_21_invar_missing_genos=0.01.vcf.gz 100 0.0245761502535696 296.868442520051 -0.685230185896483 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_22_invar_missing_genos=0.01.vcf.gz 100 0.0669124221645788 534.826751683813 0.676067403720814 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_23_invar_missing_genos=0.01.vcf.gz 100 0.0377939420547257 362.345607135729 0.0140924381844691 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_24_invar_missing_genos=0.01.vcf.gz 100 0.0227456564319569 310.581948973482 -1.00179589708001 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_25_invar_missing_genos=0.01.vcf.gz 100 0.0641374756741729 486.732905107695 0.85597659981312 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_26_invar_missing_genos=0.01.vcf.gz 100 0.012187266859466 291.07400317353 -2.00920362893 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_27_invar_missing_genos=0.01.vcf.gz 100 0.0327321262651195 447.717013507793 -1.06846118299208 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_28_invar_missing_genos=0.01.vcf.gz 100 0.0512200196710033 459.885336135485 0.346300083420253 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_29_invar_missing_genos=0.01.vcf.gz 100 0.0157666482226443 257.079959007279 -1.45616149869895 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_3_invar_missing_genos=0.01.vcf.gz 100 0.0436366988839608 429.174807598928 -0.0311102176460983 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_30_invar_missing_genos=0.01.vcf.gz 100 0.0686854290334569 547.574518246157 0.832731049860175 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_31_invar_missing_genos=0.01.vcf.gz 100 0.0465795506419993 377.218001458464 0.81968698223051 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_32_invar_missing_genos=0.01.vcf.gz 100 0.0185281765018607 279.871420436925 -1.27386766423255 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_33_invar_missing_genos=0.01.vcf.gz 100 0.023771188420891 572.104311479759 -2.02635989626301 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_34_invar_missing_genos=0.01.vcf.gz 100 0.0298678713006972 372.196154024813 -0.728296262279915 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_35_invar_missing_genos=0.01.vcf.gz 100 0.0405273501309328 367.174306591162 0.181704134711648 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_36_invar_missing_genos=0.01.vcf.gz 100 0.0362715236983953 398.657427040589 -0.302343685700663 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_37_invar_missing_genos=0.01.vcf.gz 100 0.025020160107297 326.226935209086 -0.889230766711071 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_38_invar_missing_genos=0.01.vcf.gz 100 0.0352829859538594 363.311347026815 -0.132118797881105 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_39_invar_missing_genos=0.01.vcf.gz 100 0.054776944427643 454.863488701834 0.424244810165134 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_4_invar_missing_genos=0.01.vcf.gz 100 0.0341360837930759 386.875400369331 -0.480106958427073 10000
../01_simulating-test-data/data/simulated_missing_genos/0.01/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_40_invar_missing_genos=0.01.vcf.gz 100 0.0320729524843659 391.31780386833 -0.665171763921776 10000
